frame.len,ip.hdr_len,ip.len,ip.ttl,ip.proto,tcp.len,tcp.seq,tcp.ack,tcp.hdr_len,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr,tcp.analysis.bytes_in_flight,tcp.analysis.push_bytes_sent,tcp.time_delta,udp.length,udp.stream,icmp.type,icmp.seq,icmp.seq_le,icmp.resp_to,data.len,arp.hw.size,arp.proto.size,Status
5894,20,5880,64,6,5840,2203834,1,20,0,0,157680,77380,0.002691972,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2209674,1,20,0,0,163520,83220,0.000492499,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2215514,1,20,0,0,169360,89060,0.000497811,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2221354,1,20,0,0,175200,94900,0.000485155,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2227194,1,20,0,0,181040,100740,0.000484113,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2233034,1,20,0,0,186880,106580,0.000504582,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2238874,1,20,0,0,192720,112420,0.000482759,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2244714,1,20,0,0,198560,118260,0.000514895,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2250554,1,20,0,0,204400,124100,0.000468071,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2256394,1,20,0,0,210240,129940,0.000514895,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2262234,1,20,0,0,216080,135780,0.00046729,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2268074,1,20,0,0,221920,141620,0.00050052,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2273914,1,20,0,0,227760,147460,0.000491509,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2279754,1,20,0,0,233600,153300,0.000499999,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2285594,1,20,0,0,239440,159140,0.000497863,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2291434,1,20,0,0,245280,164980,0.000489426,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2297274,1,20,0,0,251120,170820,0.000498332,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2303114,1,20,0,0,256960,176660,0.000489373,0,0,0,0,0,0,5840,0,0,0
5894,20,5880,64,6,5840,2308954,1,20,0,0,262800,182500,0.000486197,0,0,0,0,0,0,5840,0,0,0
1514,20,1500,64,6,1460,2314794,1,20,0,0,264260,183960,0.036006986,0,0,0,0,0,0,1460,0,0,0
60,20,40,126,6,0,2329,5476,20,0,0,0,0,3.060481155,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2059294,20,0,0,0,0,0.005015143,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2065134,20,0,0,0,0,0.000017812,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2070974,20,0,0,0,0,0.000017396,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2073894,20,0,0,0,0,0.000014479,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2075354,20,0,0,0,0,0.000014792,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2081194,20,0,0,0,0,0.000013593,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2084114,20,0,0,0,0,0.000012709,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2087034,20,0,0,0,0,0.00033328,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2089954,20,0,0,0,0,0.000016666,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2092874,20,0,0,0,0,0.000013803,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2097254,20,0,0,0,0,0.000012552,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2143974,20,0,0,0,0,0.000012395,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2146894,20,0,0,0,0,0.000014584,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2154194,20,0,0,0,0,0.000013437,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2157114,20,0,0,0,0,0.000012656,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2162954,20,0,0,0,0,0.000319895,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2171714,20,0,0,0,0,0.000016667,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2177554,20,0,0,0,0,0.000013542,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2180474,20,0,0,0,0,0.000012604,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2186314,20,0,0,0,0,0.000012708,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2190694,20,0,0,0,0,0.000015,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2193614,20,0,0,0,0,0.000013125,0,0,0,0,0,0,0,0,0,0
5894,20,5880,64,6,5840,2316254,1,20,0,0,128480,189800,0.000343957,0,0,0,0,0,0,5840,0,0,0
60,20,40,126,6,0,1,2196534,20,0,0,0,0,0.000021875,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2202374,20,0,0,0,0,0.000015573,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2208214,20,0,0,0,0,0.000013958,0,0,0,0,0,0,0,0,0,0
60,20,40,126,6,0,1,2211134,20,0,0,0,0,0.000012605,0,0,0,0,0,0,0,0,0,0
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,10970,55850,15069,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,11226,55851,15070,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,11482,55852,15071,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,13274,55859,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,13530,55860,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,13786,55861,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,14042,55862,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,14298,55863,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,14554,55864,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,14810,55865,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,15066,55866,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,15322,55867,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,11738,55853,15083,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,11994,55854,15084,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,12250,55855,15085,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,15578,55868,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,15834,55869,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,16090,55870,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,16346,55871,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,12506,55856,15086,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,12762,55857,15087,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,13018,55858,15088,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,16602,55872,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,16858,55873,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,17114,55874,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,17370,55875,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,17626,55876,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,13274,55859,15098,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,13530,55860,15099,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,13786,55861,15100,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,14042,55862,15101,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,14298,55863,15102,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,14554,55864,15103,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,14810,55865,15104,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,15066,55866,15105,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,15322,55867,15106,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,15578,55868,15110,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,15834,55869,15111,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,16090,55870,15112,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,16346,55871,15113,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,17882,55877,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,18138,55878,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,18394,55879,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,18650,55880,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,18906,55881,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,19162,55882,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,19418,55883,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,19674,55884,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,16602,55872,15117,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,16858,55873,15118,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,17114,55874,15119,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,17370,55875,15120,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,17626,55876,15121,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,19930,55885,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,20186,55886,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,20442,55887,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,20698,55888,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,20954,55889,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,21210,55890,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,17882,55877,15135,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,18138,55878,15136,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,18394,55879,15137,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,18650,55880,15138,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,18906,55881,15139,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,19162,55882,15140,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,19418,55883,15141,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,19674,55884,15142,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,21466,55891,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,21722,55892,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,21978,55893,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,22234,55894,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,22490,55895,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,22746,55896,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,23002,55897,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,23258,55898,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,23514,55899,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,23770,55900,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,24026,55901,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,19930,55885,15148,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,20186,55886,15149,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,20442,55887,15150,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,20698,55888,15151,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,20954,55889,15152,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,21210,55890,15153,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,24282,55902,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,24538,55903,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,24794,55904,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,25050,55905,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,25306,55906,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,25562,55907,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,25818,55908,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,26074,55909,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,26330,55910,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,26586,55911,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,26842,55912,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,27098,55913,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,27354,55914,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,27610,55915,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,21466,55891,15162,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,21722,55892,15163,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,21978,55893,15164,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,22234,55894,15165,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,22490,55895,15166,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,22746,55896,15167,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,23002,55897,15168,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,23258,55898,15169,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,23514,55899,15170,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,23770,55900,15171,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,24026,55901,15172,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,27866,55916,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,28122,55917,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,28378,55918,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,28634,55919,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,28890,55920,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,29146,55921,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,29402,55922,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,29658,55923,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,29914,55924,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,24282,55902,15179,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,24538,55903,15180,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,24794,55904,15181,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,25050,55905,15182,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,25306,55906,15183,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,25562,55907,15184,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,25818,55908,15185,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,26074,55909,15186,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,26330,55910,15187,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,26586,55911,15188,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,26842,55912,15189,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,27098,55913,15190,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,27354,55914,15191,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,27610,55915,15192,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,30170,55925,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,30426,55926,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,30682,55927,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,30938,55928,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,31194,55929,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,31450,55930,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,31706,55931,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,31962,55932,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,32218,55933,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,32474,55934,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,32730,55935,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,32986,55936,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,27866,55916,15204,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,28122,55917,15205,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,28378,55918,15206,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,28634,55919,15207,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,28890,55920,15208,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,29146,55921,15209,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,29402,55922,15210,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,29658,55923,15211,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,29914,55924,15212,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,33242,55937,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,33498,55938,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,33754,55939,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,34010,55940,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,34266,55941,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,34522,55942,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,34778,55943,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,35034,55944,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,30170,55925,15227,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,30426,55926,15228,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,30682,55927,15229,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,30938,55928,15230,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,31194,55929,15231,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,31450,55930,15232,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,31706,55931,15233,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,35290,55945,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,35546,55946,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,35802,55947,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,36058,55948,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,36314,55949,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,36570,55950,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,36826,55951,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,37082,55952,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,37338,55953,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,37594,55954,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,31962,55932,15234,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,32218,55933,15235,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,32474,55934,15236,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,32730,55935,15237,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,32986,55936,15238,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,33242,55937,15248,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,33498,55938,15249,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,33754,55939,15250,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,34010,55940,15251,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,34266,55941,15252,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,34522,55942,15253,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,34778,55943,15254,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,35034,55944,15255,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,37850,55955,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,38106,55956,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,38362,55957,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,38618,55958,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,38874,55959,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,35290,55945,15263,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,35546,55946,15264,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,35802,55947,15265,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,36058,55948,15266,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,36314,55949,15267,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,36570,55950,15268,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,36826,55951,15269,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,39130,55960,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,39386,55961,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,39642,55962,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,39898,55963,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,37082,55952,15270,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,37338,55953,15271,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,37594,55954,15272,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,40154,55964,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,40410,55965,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,40666,55966,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,40922,55967,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,8,41178,55968,0,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,37850,55955,15286,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,38106,55956,15287,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,38362,55957,15288,0,0,0,1
60,20,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,38618,55958,15289,0,0,0,1
